"BatchID","n"
"R402579",6
"R402617",1
"R402645",6
"R402646",4
"R402650",6
"R402669",2
"R402732",2
"R402765",12
"R402822",20
"R402826",23
"R402918",18
"R402940",2
"R402942",3
"R403016",6
"R403021",4
"R403024",8
"R403026",9
"R403079",3
"R403169",24
"R403213",1
"R403245",7
"R403251",4
"R403252",12
"R403254",24
"R403265",16
"R403301",2
"R403317",12
"R403329",8
"R403330",12
"R403332",8
"R403348",24
"R403397",4
"R403399",6
"R403401",3
"R403403",31
"R403405",6
"R403440",10
"R403453",8
"R403460",3
"R403462",8
"R403510",49
"R403589",6
"R403613",3
"R403620",6
"R403622",6
"R403625",8
"R403628",5
"R403704",42
"R403712",6
"R403713",4
"R403717",6
"R403755",5
"R403782",4
"R403784",3
"R403787",6
"R403796",12
"R403814",40
"R403897",8
"R403904",4
"R403905",5
"R403920",14
"R403937",3
"R403955",4
"R403961",3
"R403962",2
"R404022",3
"R404052",6
"R404059",8
"R404066",8
"R404120",3
"R404149",4
"R404150",3
"R404179",11
"R404207",4
"R404209",3
"R404210",2
"R404282",4
"R404284",3
"R404286",3
"R404345",1
"R404348",6
"R404362",9
"R404366",3
"R404372",3
"R404373",8
"R404383",8
"R404393",1
"R404435",6
"R404459",12
"R404461",6
"R404463",3
"R404467",3
"R404468",6
"R404472",5
"R404505",5
"R404528",3
"R404529",2
"R404531",3
"R404540",4
"R404543",6
"R404544",3
"R404584",3
"R404587",3
"R404589",23
"R404612",3
"R404613",3
"R404620",16
"R404622",2
"R404731",4
"R404737",1
"R404809",12
"R404825",9
"R404855",8
"R404883",1
"R404913",7
"R404944",9
"R404945",12
"R404946",8
"R404967",1
"R404973",6
"R405019",3
"R405069",2
"R405070",9
"R405081",6
"R405112",11
"R405117",5
"R405153",6
"R405155",6
"R405160",4
"R405162",4
"R405167",9
"R405217",2
"R405231",8
"R405237",3
"R405239",9
"R405242",10
"R405269",4
"R405298",9
"R405300",6
"R405301",8
"R405302",3
"R405306",4
"R405324",13
"R405368",6
"R405371",3
"R405375",18
"R405377",24
"R405380",3
"R405408",8
"R405433",2
"R405445",24
"R405447",12
"R405450",16
"R405451",17
"R405483",29
"R405524",12
"R405525",3
"R405537",7
"R405546",8
"R405579",20
"R405587",6
"R405588",10
"R405589",15
"R405590",10
"R405597",16
"R405613",6
"R405652",9
"R405660",4
"R405662",1
"R405664",9
"R405670",8
"R405677",4
"R405678",4
"R405690",20
"R405712",6
"R405724",18
"R405727",8
"R405731",12
"R405735",20
"R405737",3
"R405744",4
"R405762",4
"R405769",26
"R405832",16
"R405842",12
"R405848",7
"R405869",2
"R405872",12
"R405874",4
"R405942",8
"R405945",10
"R405948",12
"R405950",17
"R405994",4
"R405996",3
"R405997",14
"R405999",12
"R406032",12
"R406046",14
"R406055",8
"R406063",4
"R406064",15
"R406068",6
"R406101",4
"R406112",4
"R406139",3
"R406146",6
"R406197",4
"R406198",4
"R406215",2
"R406233",16
"R406269",3
"R406278",1
"R406280",3
"R406292",6
"R406293",4
"R406302",6
"R406344",1
"R406353",3
"R406372",5
"R406417",5
"R406427",3
"R406428",6
"R406440",4
"R406483",2
"R406497",12
"R406498",2
"R406503",4
"R406546",4
"R406558",5
"R406587",6
"R406588",8
"R406603",2
"R406644",4
"R406650",1
"R406673",18
"R406676",1
"R406677",12
"R406680",9
"R406684",8
"R406742",3
"R406749",4
"R406782",5
"R406791",27
"R406797",3
"R406807",8
"R406808",12
"R406809",12
"R406811",12
"R406824",6
"R406850",1
"R406916",3
"R406921",4
"R406943",8
"R406945",1
"R406982",1
"R406984",8
"R406995",11
"R407038",9
"R407055",5
"R407066",3
"R407068",6
"R407069",2
"R407074",9
"R407115",2
"R407139",9
"R407140",8
"R407145",12
"R407146",3
"R407180",7
"R407194",6
"R407216",3
"R407221",2
"R407224",6
"R407273",5
"R407292",9
"R407294",8
"R407346",3
"R407363",2
"R407376",3
"R407378",4
"R407379",3
"R407383",2
"R407402",4
"R407421",11
"R407439",4
"R407441",9
"R407442",9
"R407445",7
"R407450",6
"R407515",6
"R407519",9
"R407557",12
"R407594",12
"R407598",15
"R407599",13
"R407602",6
"R407675",3
"R407687",6
"R407689",4
"R407692",18
"R407696",3
"R407749",8
"R407752",28
"R407792",2
"R407796",16
"R407799",3
"R407847",14
"R407867",3
"R407869",16
"R407870",3
"R407875",3
"R407877",4
"R407936",1
"R407938",2
"R407999",5
"R408036",3
"R408038",2
"R408045",3
"R408047",3
"R408059",2
"R408069",1
"R408114",9
"R408162",7
"R408169",1
"R408199",4
"R408255",1
"R408280",4
"R408281",3
"R408282",2
"R408366",3
"R408430",1
"R408443",5
"R408451",3
"R408606",12
"R408613",12
"R408617",15
"R408624",6
"R408685",4
"R408687",6
"R408694",6
"R408723",12
"R408746",6
"R408752",1
"R408835",4
"R408836",13
"R408879",14
"R408918",2
"R408925",3
"R408939",2
"R408987",3
"R408988",4
"R409001",8
"R409003",4
"R409006",6
"R409012",6
"R409013",15
"R409083",10
"R409086",6
"R409090",3
"R409154",3
"R409163",15
"R409164",9
"R409170",6
"R409180",4
"R409221",5
"R409241",4
"R409274",4
"R409304",9
"R409339",6
"R409343",12
"R409346",6
"R409351",4
"R409359",5
"R409388",2
"R409407",3
"R409412",6
"R409423",6
"R409433",4
"R409511",2
"R409547",3
"R409588",3
"R409591",2
"R409593",11
"R409594",3
"R409597",11
"R409650",5
"R409653",2
"R409663",3
"R409670",2
"R409681",8
"R409682",1
"R409695",2
"R409731",13
"R409732",3
"R409742",2
"R409743",2
"R409798",2
"R409807",8
"R409808",13
"R409861",1
"R409890",8
"R409929",14
"R409949",2
"R409978",15
"R410021",3
"R410030",1
"R410098",2
"R410106",12
"R410117",7
"R410134",4
"R410183",1
"R410190",4
"R410194",6
"R410197",4
"R410202",6
"R410216",11
"R410221",4
"R410252",9
"R410303",3
"R410305",2
"R410310",3
"R410323",12
"R410383",1
"R410404",2
"R410408",12
"R410516",1
"R410559",5
"R410590",5
"R410617",5
"R410628",6
"R410630",4
"R410653",4
"R410684",11
"R410701",6
"R410713",8
"R410759",16
"R410771",1
"R410772",1
"R410780",1
"R410838",1
"R410839",4
"R410852",4
"R410905",6
"R410922",8
"R410939",5
"R411017",6
"R411019",6
"R411022",4
"R411059",1
"R411124",14
"R411180",2
"R411183",3
"R411190",6
"R411256",2
"R411260",1
"R411268",3
"R411276",3
"R411314",2
"R411327",5
"R411343",4
"R411353",4
"R411399",9
"R411422",12
"R411427",8
"R411439",9
"R411463",4
"R411484",3
"R411487",4
"R411491",3
"R411492",3
"R411545",11
"R411550",1
"R411561",12
"R411562",6
"R411564",6
"R411566",4
"R411575",6
"R411594",5
"R411692",15
"R411715",2
"R411723",6
"R411727",5
"R411738",9
"R411761",17
"R411775",6
"R411798",12
"R411804",4
"R411813",4
"R411815",6
"R411845",2
"R411863",4
"R411865",8
"R411923",3
"R411928",1
"R411938",8
"R411939",5
"R411991",3
"R411996",4
"R412003",1
"R412008",7
"R412010",4
"R412044",12
"R412085",12
"R412099",3
"R412102",12
"R412148",3
"R412170",12
"R412184",3
"R412187",2
"R412260",10
"R412262",6
"R412265",4
"R412266",4
"R412318",1
"R412336",4
"R412374",20
"R412386",4
"R412392",3
"R412400",12
"R412449",1
"R412450",13
"R412482",3
"R412489",2
"R412510",16
"R412516",2
"R412685",2
"R412720",2
"R412725",3
"R412769",3
"R412789",3
"R412790",3
"R412793",6
"R412827",2
"R412844",9
"R412845",12
"R412864",6
"R412889",2
"R412898",4
"R412925",6
"R412928",6
"R412937",4
"R412938",9
"R413006",6
"R413041",4
"R413061",5
"R413062",26
"R413082",20
"R413096",16
"R413177",3
"R413186",2
"R413189",2
"R413197",3
"R413257",6
"R413260",6
"R413263",4
"R413268",2
"R413273",5
"R413292",15
"R413322",1
"R413336",5
"R413350",6
"R413395",5
"R413421",4
"R413538",11
"R413578",6
"R413579",6
"R413580",10
"R413657",9
"R413658",4
"R413660",6
"R413665",13
"R413730",4
"R413740",3
"R413749",2
"R413756",3
"R413815",2
"R413824",3
"R413868",1
"R413874",17
"R413906",12
"R413919",2
"R413940",12
"R413943",7
"R413947",1
"R413955",2
"R413984",6
"R413986",6
"R413991",3
"R413992",11
"R414026",5
"R414035",2
"R414044",9
"R414045",6
"R414047",6
"R414114",3
"R414139",5
"R414147",3
"R414206",1
"R414241",16
"R414309",6
"R414313",10
"R414316",5
"R414399",4
"R414403",3
"R414433",11
"R414459",3
"R414464",1
"R414471",5
"R414521",7
"R414579",1
"R414621",4
"TDS150422A",1
"TDS170517A",1
"TDS170523A",1
"TDS170705A",1
"TDS180918A",1
"TDS201209A",1
"TDS20231001A",1
"TDS20231108A",1
"TDS20231227B",2
"TDS230809A",1
"ttrsulfide180821A",1
